edge_key	seed	target_region	term	beta	standardized_beta	se	ci95_low	ci95_high	t	p_uncorrected	hc3_se	hc3_ci95_low	hc3_ci95_high	hc3_t	hc3_p
dmpfc_to_ofc_posterior_r	dmpfc	ofc_posterior_r	interval_c	-0.433211926311	-0.0865032123846	0.386947299613	-1.20670855683	0.340284704208	-1.11956312073	0.267218507402	0.665872293407	-1.76427167481	0.897847822191	-0.650593110121	0.517712987639
dmpfc_to_ofc_posterior_r	dmpfc	ofc_posterior_r	moca1_c	0.595926090725	0.526203924437	0.0968616244185	0.402302462419	0.789549719032	6.15234458748	6.14187417324e-08	0.113881107877	0.368280999752	0.823571181699	5.2328792882	2.09838700913e-06
dmpfc_to_ofc_posterior_r	dmpfc	ofc_posterior_r	sex_1	-0.289244113487	-0.0439870116667	0.480541466946	-1.24983281866	0.671344591691	-0.601912911544	0.549426988957	0.520770039526	-1.33024858942	0.75176036245	-0.555416194353	0.580608646843
dmpfc_to_ofc_posterior_r	dmpfc	ofc_posterior_r	ucla1_c	-0.0300090512813	-0.0939496859657	0.0242431533858	-0.0784704243826	0.0184523218201	-1.23783613475	0.220443938572	0.0314809629374	-0.092938599522	0.0329204969595	-0.953244389026	0.344168003772
dmpfc_to_insula_r	dmpfc	insula_r	age1_c	-0.149235639338	-0.171372454369	0.0730482415443	-0.295256993554	-0.00321428512166	-2.0429737415	0.0453118659777	0.156681943671	-0.462438381971	0.163967103295	-0.952475032164	0.34455475574
dmpfc_to_insula_r	dmpfc	insula_r	baseline_klds_c	1.19426366656	0.0328786644026	3.60702359148	-6.01607375408	8.4046010872	0.331093943877	0.741689975924	4.66011020726	-8.12116390399	10.5096912371	0.256273695995	0.798587942555
dmpfc_to_insula_r	dmpfc	insula_r	const	26.3383466288		0.315018952204	25.7086327161	26.9680605416	83.6087684394	1.86852013658e-65	0.346816995952	25.6450693323	27.0316239254	75.9430677743	6.85743103631e-63
dmpfc_to_insula_r	dmpfc	insula_r	delta_ucla_c	0.0251389089551	0.0633757793546	0.0333154809217	-0.0414577884836	0.0917356063938	0.754571396229	0.453362853182	0.0490597800966	-0.0729301940899	0.123208012	0.512413812406	0.610182118536
dmpfc_to_insula_r	dmpfc	insula_r	education1_c	0.236876566411	0.277277293537	0.0744663904283	0.0880203729686	0.385732759853	3.18098628185	0.0022931096431	0.08793266569	0.0611016722798	0.412651460542	2.69384038971	0.00907523138831
dmpfc_to_insula_r	dmpfc	insula_r	interaction	-0.461500352217	-0.121739975957	0.359912200389	-1.18095458943	0.257953884994	-1.28225814995	0.204525874692	0.730399991398	-1.92154913106	0.99854842663	-0.63184605374	0.529810470167
dmpfc_to_insula_r	dmpfc	insula_r	interval_c	-0.16219424156	-0.0323867420842	0.389056949667	-0.939908002448	0.615519519327	-0.416890744913	0.678198239202	0.607280295699	-1.37613025552	1.0517417724	-0.267082997273	0.790291654713
dmpfc_to_insula_r	dmpfc	insula_r	moca1_c	0.604780614505	0.534022486561	0.101419679111	0.402045564696	0.807515664314	5.96314857046	1.2848380348e-07	0.110765201643	0.383364131343	0.826197097667	5.46002359528	8.89985223893e-07
dmpfc_to_insula_r	dmpfc	insula_r	sex_1	-0.211937798745	-0.0322305968948	0.514770370233	-1.24094910665	0.817073509164	-0.411713282271	0.681969479375	0.537676780415	-1.28673836816	0.862862770674	-0.394173240253	0.694805675052
dmpfc_to_insula_r	dmpfc	insula_r	ucla1_c	-0.0338401983043	-0.105943902522	0.0254306174242	-0.084675278196	0.0169948815873	-1.33068724757	0.188165357904	0.0365093112968	-0.106821271693	0.0391408750844	-0.926892266723	0.357576674943
